id,tendoituong,loaihinh,tenhieutruong,diachi,poiLong,poiLat,sdt,email,website,anh,geometry
841,Trường TH Lê Lợi,Tiểu học,Đoàn Quý,"1 Nguyễn Tri Phương, Phú Hội, Thành phố Huế, Thừa Thiên Huế, Việt Nam",107.5889185,16.464451,+842343823940,tieuhocleloihue@gmail.com,http://th-lloi.tphue.thuathienhue.edu.vn/,https://sohoa.thuathienhue.gov.vn/uploadfiles/eform/3221/2020/09/le_loi(1).jpg,POINT (107.5889185 16.464451)
842,Trường TH Thủy Biều,Tiểu học,Dương Hồng Thắng,"Bùi Thị Xuân, Thủy Biều, Thành phố Huế, Thừa Thiên Huế, Việt Nam",107.5443509,16.4476975,+842343826389,tieuhocthuybieu@gmail.com,http://th-tbieu.tphue.thuathienhue.edu.vn/,https://sohoa.thuathienhue.gov.vn/uploadfiles/eform/3221/2020/09/thuy_bieu.jpg,POINT (107.5443509 16.4476975)
848,Trường TH Lý Thường Kiệt,Tiểu học,Dương Tuấn Anh,"54 Nguyễn Tri Phương, Phú Hội, Thành phố Huế, Thừa Thiên Huế, Việt Nam",107.5917727,16.4655659,+842343824963,,http://th-ltkiet.tphue.thuathienhue.edu.vn/,https://sohoa.thuathienhue.gov.vn/uploadfiles/eform/3221/2020/09/ly_thuong_kiet.jpg,POINT (107.5917727 16.4655659)
849,Trường TH Nguyễn Trãi,Tiểu học,HỒ THỊ HẢI YẾN,"223 Nguyễn Trãi, Tây Lộc, Thành phố Huế, Thừa Thiên Huế, Việt Nam",107.5645906,16.474943,+842343539728,nguyentraischool223@gmail.com,http://th-ntrai.tphue.thuathienhue.edu.vn,https://sohoa.thuathienhue.gov.vn/uploadfiles/eform/3221/2020/09/nguyen_trai.jpg,POINT (107.5645906 16.474943)
850,Trường TH Phú Bình,Tiểu học,	 Đoàn Thị Vân,"52 Đào Duy Anh, Phú Bình, Thành phố Huế, Thừa Thiên Huế, Việt Nam",107.5773565,16.4903684,+842343522740,thphubinh@gmail.com,th-pbinh.tphue.thuathienhue.edu.vn,https://sohoa.thuathienhue.gov.vn/uploadfiles/eform/3221/2020/09/phu_binh.jpg,POINT (107.5773565 16.4903684)
852,Trường TH Phú Hậu,Tiểu học,Lê Thị Hương Giang,"1 Ngô Kha, Phú Hiệp, Thành phố Huế, Huế, Việt Nam",107.5817942,16.494207,+842343527687,phuhauschool@gmail.com,http://th-phau.tphue.thuathienhue.edu.vn/,https://sohoa.thuathienhue.gov.vn/uploadfiles/eform/3221/2020/09/phu_hau.jpg,POINT (107.5817942 16.494207)
859,Trường TH Tây Lộc,Tiểu học,Ngô Thị Thúy Liễu,"117 Trần Quốc Toản, Tây Lộc, Tp. Huế, Thừa Thiên Huế, Việt Nam",107.5601381,16.4780192,+842343827158,,http://th-tayloc.tphue.thuathienhue.edu.vn/,https://sohoa.thuathienhue.gov.vn/uploadfiles/eform/3221/2020/09/tay_loc.jpg,POINT (107.5601381 16.4780192)
860,Trường TH Thuận Hòa,Tiểu học,Nguyễn Khoa Hảo Thư,"1 Trần Nguyên Đán, Thuận Hoà, Thành phố Huế, Huế, Việt Nam",107.5691513,16.4665131,+842343522047,,http://th-thoa.tphue.thuathienhue.edu.vn/,https://sohoa.thuathienhue.gov.vn/uploadfiles/eform/3221/2020/09/thuan_hoa.jpg,POINT (107.5691513 16.4665131)
862,Trường TH Trường An,Tiểu học,Lê Thanh Sơn,"216 Phan Bội Châu, Trường An, Tp. Huế, Thừa Thiên Huế, Việt Nam",107.5808769,16.4466171,+842343826364,thtruongan177@gmail.com,http://th-tan.tphue.thuathienhue.edu.vn,https://sohoa.thuathienhue.gov.vn/uploadfiles/eform/3221/2020/09/truong_an.jpg,POINT (107.5808769 16.4466171)
834,Trường Tiểu học Vân Thê,Tiểu học,	 Nguyễn Thị Hồng Loan,"Thủy Phong, Hương Thủy, Thừa Thiên Huế, Việt Nam",107.6361599,16.4845877,+842343865601,nthongloan1605@gmail.com,http://th-vthe.huongthuy.thuathienhue.edu.vn/,https://sohoa.thuathienhue.gov.vn/uploadfiles/eform/3221/2020/09/van_the.jpg,POINT (107.6361599 16.4845877)
843,Trường TH Thuận Thành,Tiểu học,Lê Thị Mai Lan,"26 Đặng Thái Thân, Thuận Thành, Thành phố Huế, Thừa Thiên Huế, Việt Nam",107.5740651,16.4730384,+842343525470,mailan081@gmail.com,http://th-tthanh.tphue.thuathienhue.edu.vn/,https://sohoa.thuathienhue.gov.vn/uploadfiles/eform/3221/2020/09/thuan_thanh.jpg,POINT (107.5740651 16.4730384)
844,Trường TH Vỹ Dạ,Tiểu học,Nguyễn Hồ An,"57A Lâm Hoằng, Vỹ Dạ, Thành phố Huế, Thừa Thiên Huế, Việt Nam",107.5963584,16.4796501,+842343823947,	 annguyenho123@gmail.com,http://th-vda.tphue.thuathienhue.edu.vn/,https://sohoa.thuathienhue.gov.vn/uploadfiles/eform/3221/2020/09/vy_da.jpg,POINT (107.5963584 16.4796501)
866,Trường TH Vicoschool,Tiểu học,NGƯT Vệ Văn Lẫm,"Tố Hữu, Xuân Phú, Thành phố Huế, Thừa Thiên Huế, Việt Nam",107.602057,16.4634287,02343942827,vvlam@huestar.edu.vn,http://ptth-hstar.thuathienhue.edu.vn/,https://sohoa.thuathienhue.gov.vn/uploadfiles/eform/3221/2020/09/vico.jpg,POINT (107.602057 16.4634287)
867,Trường TH Hương Sơ,Tiểu học,Phan Thị Thu Sương,"133 Nguyễn Văn Linh, Hương Sơ, Thành phố Huế, Thừa Thiên Huế, Việt Nam",107.5598866,16.4893031,+842343830005,thusuong1974@gmail.com,http://th-hso.tphue.thuathienhue.edu.vn/,https://sohoa.thuathienhue.gov.vn/uploadfiles/eform/3221/2020/09/huong_so.jpg,POINT (107.5598866 16.4893031)
868,Trường TH Huyền Trân,Tiểu học,Nguyễn Tất Liêm,"An Tây, Thành phố Huế, Thừa Thiên Huế, Việt Nam",107.5911635,16.4357736,02343848254,truongth_huyentran@yahoo.com,http://th-htran.tphue.thuathienhue.edu.vn/,https://sohoa.thuathienhue.gov.vn/uploadfiles/eform/3221/2020/09/huyen_tran.jpg,POINT (107.5911635 16.4357736)
869,Trường TH Ngự Bình,Tiểu học,	 Phạm thị Thanh Xuân,"20 Nguyễn Khoa Chiêm tổ 17, An Cựu, Thành phố Huế, Thừa Thiên Huế, Việt Nam",107.5946559,16.4451193,02343822860,ngubinh06@gmail.com,th-nbinh.tphue.thuathienhue.edu.vn,https://sohoa.thuathienhue.gov.vn/uploadfiles/eform/3221/2020/09/ngu_binh.jpg,POINT (107.5946559 16.4451193)
871,Trường TH Quảng Thái,Tiểu học,Trần Cho,"Đông Cao, Quảng Điền, Thừa Thiên Huế, Việt Nam",107.4251953,16.6335619,02343555311,tranchoqt@gmail.com,http://th-quangthai.quangdien.thuathienhue.edu.vn/,https://sohoa.thuathienhue.gov.vn/uploadfiles/eform/3221/2020/09/quang_thai.jpg,POINT (107.4251953 16.6335619)
874,Trường TH Quảng Ngạn,Tiểu học,Phan Văn Trác,"Quảng Ngạn, Quảng Điền, Thừa Thiên Huế, Việt Nam",107.5102487,16.6284935,02343554551,so1quangngan@yahoo.com.vn,http://th-qngan1.quangdien.thuathienhue.edu.vn/,https://sohoa.thuathienhue.gov.vn/uploadfiles/eform/3221/2020/09/quang_ngan.jpg,POINT (107.5102487 16.6284935)
875,Trường TH số 1 Quảng Phước,Tiểu học,Đoàn Thị Ngọc Lan,"Thủ Lễ, Quảng Điền, Thừa Thiên Huế, Việt Nam",107.5192803,16.5720699,023435234319,thqdien.phuoc1@hue.edu.vn,http://th-qphuoc1.quangdien.thuathienhue.edu.vn/,https://sohoa.thuathienhue.gov.vn/uploadfiles/eform/3221/2020/09/quang_phuoc.jpg,POINT (107.5192803 16.5720699)
878,Trường TH số 1 Quảng Vinh,Tiểu học,Hoàng Hữu Tài,"Quảng Vinh, Quảng Điền, Thừa Thiên Huế, Việt Nam",107.4956755,16.5624793,02343554408,thqdien.vinh1@hue.edu.vn,http://th-qvinh1.quangdien.thuathienhue.edu.vn/,https://sohoa.thuathienhue.gov.vn/uploadfiles/eform/3221/2020/09/quang_vinh_1.jpg,POINT (107.4956755 16.5624793)
879,Trường TH số 1 thị trấn Sịa,Tiểu học,Đỗ Thị Vinh Mỹ,"TT. Sịa, Quảng Điền, Thừa Thiên Huế, Việt Nam",107.514027,16.5792134,02343554467,thqdien.sia1@hue.edu.vn,http://th-ttsia1.quangdien.thuathienhue.edu.vn/,https://sohoa.thuathienhue.gov.vn/uploadfiles/eform/3221/2020/09/sia_1.jpg,POINT (107.514027 16.5792134)
881,Trường TH số 2 Quảng Lợi,Tiểu học,NguyễN Thị Hai,"Quảng Lợi, Quảng Điền, Thùa Thiên Huế",107.4389495,16.6150088,02343554410,thqdien.loi2@hue.edu.vn,http://th-qloi2.quangdien.thuathienhue.edu.vn/,https://sohoa.thuathienhue.gov.vn/uploadfiles/eform/3221/2020/09/quang_loi_2.jpg,POINT (107.4389495 16.6150088)
882,Trường TH số 2 Quảng Phú,Tiểu học,Phạm Văn Quý,"Quảng Phú, Quảng Điền, Thừa Thiên Huế, Việt Nam",107.5009491,16.5398393,02343554461,thqdien.phu2@hue.edu.vn,http://th-qphu2.quangdien.thuathienhue.edu.vn/,https://sohoa.thuathienhue.gov.vn/uploadfiles/eform/3221/2020/09/quang_phu_2.jpg,POINT (107.5009491 16.5398393)
853,Trường TH Phú Hòa,Tiểu học,Lê Thị Thùy Linh,"51 Trần Hưng Đạo, Phú Hoà, Thành phố Huế, Thừa Thiên Huế, Việt Nam",107.5817084,16.4675507,+842343571366,tieuhocphuhoa51thd@gmail.com,http://th-phoa.tphue.thuathienhue.edu.vn/,https://sohoa.thuathienhue.gov.vn/uploadfiles/eform/3221/2020/09/phu_hoa.png,POINT (107.5817084 16.4675507)
855,Trường TH Ngô Kha,Tiểu học,Đinh Xuân Lương,"328 Chi Lăng, Phú Hiệp, Thành phố Huế, Thừa Thiên Huế, Việt Nam",107.5888967,16.4872167,+842343527128,ngokhashool@gmail.com,http://th-nkha.tphue.thuathienhue.edu.vn/,https://sohoa.thuathienhue.gov.vn/uploadfiles/eform/3221/2020/09/ngo_kha.jpg,POINT (107.5888967 16.4872167)
870,Trường TH Quảng Công,Tiểu học,Dương Văn Thọ,"Quảng Công, Quảng Điền, Thừa Thiên Huế, Việt Nam",107.5408791,16.6136463,02343554613,vantho20766@gmail.com,https://th-so1quangcong-thuathienhue.violet.vn/,https://sohoa.thuathienhue.gov.vn/uploadfiles/eform/3221/2020/09/quang_cong.jpg,POINT (107.5408791 16.6136463)
872,Trường TH số 1 Quảng An,Tiểu học,Nguyễn Khắc Ba Anh,"Quảng Vinh, Quảng Điền, Thừa Thiên Huế, Việt Nam",107.4959056,16.5622001,02343556283,thqdien.an1@hue.edu.vn,https://th-so1quangan-thuathienhue.violet.vn/,https://sohoa.thuathienhue.gov.vn/uploadfiles/eform/3221/2020/09/quang_an_1.jpg,POINT (107.4959056 16.5622001)
877,Trường TH số 1 Quảng Thọ,Tiểu học,Nguyễn Hữu Thuận,"ĐT8, Quảng Thọ, Quảng Điền, Thừa Thiên Huế, Việt Nam",107.5247813,16.5444287,02343523438,thqdien.tho1@hue.edu.vn,http://th-qtho1.quangdien.thuathienhue.edu.vn/,https://sohoa.thuathienhue.gov.vn/uploadfiles/eform/3221/2020/09/quang_tho_1.jpg,POINT (107.5247813 16.5444287)
886,Trường TH số 2 Quảng Vinh,Tiểu học,Trần Đình Hùng,"Quảng Vinh, Quảng Điền, Thừa Thiên Huế, Việt Nam",107.4704906,16.5538412,02343554433,thqdien.vinh2@hue.edu.vn,http://th-qvinh2.quangdien.thuathienhue.edu.vn/,https://sohoa.thuathienhue.gov.vn/uploadfiles/eform/3221/2020/09/quang_vinh_2.jpg,POINT (107.4704906 16.5538412)
888,Trường TH số 1 Quảng Phú,Tiểu học,Lê Thị Loan,"Quảng Phú, Quảng Điền, Thừa Thiên Huế, Việt Nam",107.4711832,16.5408478,02343619853,quangphu1@hue.edu.vn,http://th-qphu1.quangdien.thuathienhue.edu.vn/,https://sohoa.thuathienhue.gov.vn/uploadfiles/eform/3221/2020/09/quang_phu_1.jpg,POINT (107.4711832 16.5408478)
889,Trường TH số 1 Hương Hồ,Tiểu học,Nguyễn Thị Loan,"Hương Hồ, Hương Trà, Thừa Thiên Huế, Việt Nam",107.5196288,16.4451494,0979185325,huongho550162@gmail.com,http://th-hho1.huongtra.thuathienhue.edu.vn/,https://sohoa.thuathienhue.gov.vn/uploadfiles/eform/3221/2020/09/huong_ho_1.jpg,POINT (107.5196288 16.4451494)
891,Trường TH Hương Vân,Tiểu học,Phan Văn Thanh,"Trần Trung Lập, Hương Vân, Hương Trà, Thừa Thiên Huế, Việt Nam",107.4442086,16.5069102,02343557820,tieuhochuongvan@gmail.com,http://th-hvan.huongtra.thuathienhue.edu.vn/,https://sohoa.thuathienhue.gov.vn/uploadfiles/eform/3221/2020/09/huong_van.jpg,POINT (107.4442086 16.5069102)
873,Trường TH số 1 Quảng Lợi,Tiểu học,Hồ Thị Kim Hoa,"Xã Quảng Lợi Quảng Điền, Thừa Thiên Huế",107.4820768,16.5621979,02343555002,thqdien.loi1@hue.edu.vn,http://th-qloi1.quangdien.thuathienhue.edu.vn/,https://sohoa.thuathienhue.gov.vn/uploadfiles/eform/3221/2020/09/quang_loi.jpg,POINT (107.4820768 16.5621979)
876,Trường TH số 1 Quảng Thành,Tiểu học,Trần Bá Trai,"Quảng Thành, Quảng Điền, Thừa Thiên Huế, Việt Nam",107.5558424,16.5326784,02343556224,thqdien.qthanh1@hue.edu.vn,http://th-qthanh1.quangdien.thuathienhue.edu.vn/,https://sohoa.thuathienhue.gov.vn/uploadfiles/eform/3221/2020/09/quang_thanh_1.jpg,POINT (107.5558424 16.5326784)
880,Trường TH số 2 Quảng An,Tiểu học,Ngô Thị Thu Mai,"Quảng An, Quảng Điền, Thừa Thiên Huế, Việt Nam",107.5526641,16.562292,01646722969,thqdien.an2@hue.edu.vn,http://th-qan2.quangdien.thuathienhue.edu.vn/,https://sohoa.thuathienhue.gov.vn/uploadfiles/eform/3221/2020/09/quang_an_2.jpg,POINT (107.5526641 16.562292)
883,Trường TH số 2 Quảng Phước,Tiểu học,Nguyễn Khắc Quang,"Thôn Phước Lý, Quảng Phước, Quảng Phước, Quảng Điền, Thừa Thiên Huế, Việt Nam",107.5392146,16.5811584,02343554469,thqdien.phuoc2@hue.edu.vn,http://th-qphuoc2.quangdien.thuathienhue.edu.vn/,https://sohoa.thuathienhue.gov.vn/uploadfiles/eform/3221/2020/09/quang_phuoc_2.jpg,POINT (107.5392146 16.5811584)
884,Trường TH số 2 Quảng Thành,Tiểu học,Trần Thị Thanh Quý,"Thành Trung, Quảng Điền, Thừa Thiên Huế, Việt Nam",107.5702024,16.5461057,02343556288,tttquy.qt1@gmail.com,http://th-qthanh2.quangdien.thuathienhue.edu.vn/,https://sohoa.thuathienhue.gov.vn/uploadfiles/eform/3221/2020/09/quang_thanh_2.jpg,POINT (107.5702024 16.5461057)
885,Trường TH số 2 Quảng Thọ,Tiểu học,Trần Quang Khải,"Quảng Thọ, Quảng Điền, Thừa Thiên Huế, Việt Nam",107.5213571,16.5285913,02343621422,thqdien.tho2@hue.edu.vn,http://th-qtho2.quangdien.thuathienhue.edu.vn/,https://sohoa.thuathienhue.gov.vn/uploadfiles/eform/3221/2020/09/quang_tho_2.jpg,POINT (107.5213571 16.5285913)
887,Trường TH số 2 Thị trấn Sịa,Tiểu học,Hồ Thị Thu Hoa,"TT. Sịa, Quảng Điền, Thừa Thiên Huế, Việt Nam",107.514027,16.5792134,01238550051,thqdien.sia2.@hue.edu.vn,http://th-ttsia2.quangdien.thuathienhue.edu.vn/,https://sohoa.thuathienhue.gov.vn/uploadfiles/eform/3221/2020/09/sia_2.jpg,POINT (107.514027 16.5792134)
890,Trường TH Thái Dương,Tiểu học,Huỳnh Hữu Quốc,"Hải Dương, Hương Trà, Thừa Thiên Huế, Việt Nam",107.6136673,16.5709969,02343559566,tieuhocthaiduong@yahoo.com.vn,http://th-tduong.huongtra.thuathienhue.edu.vn/,https://sohoa.thuathienhue.gov.vn/uploadfiles/eform/3221/2020/09/thai_duong.jpg,POINT (107.6136673 16.5709969)
892,Trường TH Số 2 Tứ Hạ,Tiểu học,Nguyễn Thị Kim Thương,"Tổ Dân Phố 10, Nguyễn Hiền, Phường Tứ Hạ, Thị Xã Hương Trà, Tỉnh Thừa Thiên Huế, Tứ Hạ, Hương",107.4771827,16.5192773,02343557623,thhtra.tha2@hue.edu.vn,http://th-tha2.huongtra.thuathienhue.edu.vn/,https://sohoa.thuathienhue.gov.vn/uploadfiles/eform/3221/2020/09/tu_ha_2.jpg,POINT (107.4771827 16.5192773)
791,Tiểu học Phú Thuận 1,Tiểu học,Đỗ Viết Đề,"Phú Thuận, Phú Vang, Thừa Thiên Huế",107.6673897,16.5448278,094344556,,http://th-pthuan1.phuvang.thuathienhue.edu.vn/,https://sohoa.thuathienhue.gov.vn/uploadfiles/eform/3221/2020/09/phu_thuan_1.jpg,POINT (107.6673897 16.5448278)
893,Trường TH số 2 Hương Xuân,Tiểu học,Dương Thị Lãm Thúy,"Dương Bá Nuôi, Hương Xuân, Hương Trà, Thừa Thiên Huế, Việt Nam",107.5001345,16.5182645,02343557782,tieuhoc_huongxuan2@yahoo.com,http://th-hxuan2.huongtra.thuathienhue.edu.vn/,https://sohoa.thuathienhue.gov.vn/uploadfiles/eform/3221/2020/09/huong_xuan.jpg,POINT (107.5001345 16.5182645)
894,Trường TH Bình Điền,Tiểu học,Lâm Thị Hường,"Bình Điền, Hương Trà, Thừa Thiên Huế, Việt Nam",107.0433176,16.3680789,0979055029,thbinhdien2012@gmail.com,http://th-bdien.huongtra.thuathienhue.edu.vn/,https://sohoa.thuathienhue.gov.vn/uploadfiles/eform/3221/2020/09/binh_dien.jpg,POINT (107.0433176 16.3680789)
900,Trường TH Hương Thọ,Tiểu học,Nguyễn Văn Tồn,"Hương Thọ, Hương Trà, Thừa Thiên Huế, Việt Nam",107.5714687,16.3976901,0905115674,thhtra.htho@hue.edu.vn,http://th-htho1.huongtra.thuathienhue.edu.vn/,https://sohoa.thuathienhue.gov.vn/uploadfiles/eform/3221/2020/09/huong_tho.jpg,POINT (107.5714687 16.3976901)
907,Trường TH số 2 Hương Toàn,Tiểu học,Nguyễn Xuân Lựa,"Xã Hương Toàn, Thị Xã Hương Trà, Tỉnh Thừa Thiên Huế",107.5326234,16.5128363,02343557357,nxlua@yahoo.com.vn,http://th-htoan2.huongtra.thuathienhue.edu.vn,https://sohoa.thuathienhue.gov.vn/uploadfiles/eform/3221/2020/09/huong_toan_2.jpg,POINT (107.5326234 16.5128363)
911,Trường TH số 3 Hương Vinh,Tiểu học,Nguyễn Thị Tất Thắng,"Hương Vinh, Hương Trà, Thừa Thiên Huế, Việt Nam",107.5706456,16.5190525,02343559292,thtra.hvinh3@hue.edu.vn,http://th-hvinh3.huongtra.thuathienhue.edu.vn/,https://sohoa.thuathienhue.gov.vn/uploadfiles/eform/3221/2020/09/huong_vinh_3.jpg,POINT (107.5706456 16.5190525)
895,Trường TH Bình Thành,Tiểu học,Nguyễn Ngọc Tình,"Tam Hiệp, Hương Trà, Thừa Thiên Huế, Việt Nam",107.5227102,16.3525258,02343550374,thhtra.bthanh@hue.edu.vn,http://th-bthanh.huongtra.thuathienhue.edu.vn/,https://sohoa.thuathienhue.gov.vn/uploadfiles/eform/3221/2020/09/binh_thanh.jpg,POINT (107.5227102 16.3525258)
902,Trường TH số 1 Hương Vinh,Tiểu học,Hàn Thị Bảy,"Đặng Tất, Hương Vang, Hương Trà, Thừa Thiên Huế, Việt Nam",107.5721271,16.4927272,02343615727,hvinh2012@gmail.com,http://th-hvinh1.huongtra.thuathienhue.edu.vn/,https://sohoa.thuathienhue.gov.vn/uploadfiles/eform/3221/2020/09/huong_vinh_1.jpg,POINT (107.5721271 16.4927272)
912,Trường TH Vân An,Tiểu học,Phan Trúc Phương,"Hương Phong, Hương Trà, Thừa Thiên Huế, Việt Nam",107.5807432,16.5568557,01633561612,thhtra.van@hue.edu.vn,http://th-van.huongtra.thuathienhue.edu.vn/,https://sohoa.thuathienhue.gov.vn/uploadfiles/eform/3221/2020/09/van_an.jpg,POINT (107.5807432 16.5568557)
913,Trường TH Vân Quật Đông,Tiểu học,Nguyễn Thành Long,"""Hương Phong, Thị xã Hương Trà """,107.5872022,16.5618935,02343550513,ntlong1206@gmail.com,http://th-vqdong.huongtra.thuathienhue.edu.vn/,https://sohoa.thuathienhue.gov.vn/uploadfiles/eform/3221/2020/09/vq_dong.jpg,POINT (107.5872022 16.5618935)
916,Trường TH số 3 Hương Toàn,Tiểu học,Hồ Đăng Phú,"Hương Toàn, Thị xã Hương Trà",107.4793301,16.4824414,0976026073,thhtra.htoan3@hue.edu.vn,http://th-htoan3.huongtra.thuathienhue.edu.vn/,https://sohoa.thuathienhue.gov.vn/uploadfiles/eform/3221/2020/09/huong_toan_3.jpg,POINT (107.4793301 16.4824414)
917,Trường TH Thuận Hòa,Tiểu học,Phan Ngọc Dũng,"Hương Phong, Thị xã Hương Trà",107.5012978,16.4665014,02343779054,phanngocdung1971@gmail.com,http://th-thoa.huongtra.thuathienhue.edu.vn,https://sohoa.thuathienhue.gov.vn/uploadfiles/eform/3221/2020/09/thuan_hoa_h_tra.jpg,POINT (107.5012978 16.4665014)
897,Trường TH Hương An,Tiểu học,Trần Ngọc Huỳnh,"Phường Hương An, Thị Xã Hương Trà, Tỉnh Thừa Thiên Huế",107.5090862,16.4689503,02343557786,huynh2010han@yahoo.com,http://th-han.huongtra.thuathienhue.edu.vn/,https://sohoa.thuathienhue.gov.vn/uploadfiles/eform/3221/2020/09/huong_an.jpg,POINT (107.5090862 16.4689503)
908,Trường TH Số 2 Hương Văn,Tiểu học,Phan Thị Thanh,"Trần Bạch Đằng, Hương Văn, Hương Trà, Thừa Thiên Huế, Việt Nam",107.4803028,16.4956995,02343557452,thhuongvan2@gmail.com,http://th-hvan2.huongtra.thuathienhue.edu.vn/,https://sohoa.thuathienhue.gov.vn/uploadfiles/eform/3221/2020/09/huong_van_2.jpg,POINT (107.4803028 16.4956995)
751,"Khoa Du lịch, ĐH Huế",Đại học,PGS. TS. TRẦN HỮU TUẤN,22 - Lâm Hoằng - TP. Huế,107.5979208,16.478474,0234.3897744,hat@hueuni.edu.vn,http://hat.hueuni.edu.vn/,https://sohoa.thuathienhue.gov.vn/uploadfiles/eform/3221/2020/08/kdlich.jpg,POINT (107.5979208 16.478474)
742,Trường Đại học Sư phạm Huế,Đại học,PGS.TS. Lê Anh Phương,"34 Lê Lợi - Thành phố Huế, tỉnh Thừa Thiên Huế.",107.5897829,16.4674629,(0234) 38222132,admin@dhsphue.edu.vn,http://dhsphue.edu.vn/,https://sohoa.thuathienhue.gov.vn/uploadfiles/eform/3221/2020/08/su_pham.jpg,POINT (107.5897829 16.4674629)
749,Trường Đại học Ngoại ngữ,Đại học,PGS.TS. Phạm Thị Hồng Nhung,"57 Nguyễn Khoa Chiêm, phường An Cựu, TP Huế",107.5717463,16.4783387,0234.3830677,hucfl@hueuni.vn,http://hucfl.edu.vn,https://sohoa.thuathienhue.gov.vn/uploadfiles/eform/3221/2020/08/dhnngu.jpg,POINT (107.5717463 16.4783387)
750,Trường Đại học Luật,Đại học,PGS.TS. Đoàn Đức Lương,"KQH Đại học Huế, Đường Võ Văn Kiệt, phường An Tây, TP Huế",107.6049742,16.4412902,0234.3946997,law@hul.edu.vn,Website: hul.edu.vn,https://sohoa.thuathienhue.gov.vn/uploadfiles/eform/3221/2020/08/dhluat.jpg,POINT (107.6049742 16.4412902)
752,"Khoa Giáo dục thể chất, ĐH Huế",Đại học,TS. Nguyễn Gắng,"52 Hồ Đắc Di, phường An Cựu, thành phố Huế, tỉnh Thừa Thiên Huế",107.5999375,16.4441156,(0234) 3816 058,khoagiaoducthechat.dhh@hueuni.edu.vn,fpe.hueuni.edu.vn,https://sohoa.thuathienhue.gov.vn/uploadfiles/eform/3221/2020/08/ktchat.jpg,POINT (107.5999375 16.4441156)
753,Khoa Quốc tế - ĐH Huế,Đại học,PGS.TS Nguyễn Hoàng Khánh Linh,"01 Điện Biên Phủ, Vĩnh Ninh, Tp. Huế",107.579036,16.4588977,02343 848561,huis@hueuni.edu.vn,http://huis.hueuni.edu.vn/,https://sohoa.thuathienhue.gov.vn/uploadfiles/eform/3221/2020/08/kqte.jpg,POINT (107.579036 16.4588977)
754,khoa kỹ thuật và công nghệ đại học huế,Đại học,TS. Trương Quý Tùng,"01 Điện Biên Phủ, Vĩnh Ninh, TP Huế",107.5775372,16.4582393,(+84) 0234 3845 799,huet@hueuni.edu.vn,http://huet.hueuni.edu.vn,https://sohoa.thuathienhue.gov.vn/uploadfiles/eform/3221/2020/08/khcnghe.jpg,POINT (107.5775372 16.4582393)
756,Trung tâm Tin học – Ngoại ngữ HueIC  - CĐ CN Huế,Cao đẳng,Tiến sỹ. Lê Văn Luận,Địa chỉ: 70 Nguyễn Huệ - Thành phố Huế,107.5855493,16.457684,+84-0234-3822813,cnhue@hueic.edu.vn,http://hueic.edu.vn/,https://sohoa.thuathienhue.gov.vn/uploadfiles/eform/3221/2020/08/ttcnttcdnghe.jpg,POINT (107.5855493 16.457684)
758,Cao đẳng Du lịch Huế,Cao đẳng,Vũ Hoài Phương,"Số 4, Trần Quang Khải, Tp Huế",107.5945089,16.4707476,(0234).3826206,info@huetc.edu.vn,http://huetc.edu.vn,https://sohoa.thuathienhue.gov.vn/uploadfiles/eform/3221/2020/08/cndlich.jpg,POINT (107.5945089 16.4707476)
768,Trường THPT Hồng Vân,Trung học,Đoàn Chí Quýnh,"Xã Hồng Vân, Huyện A Lưới, tỉnh Thừa Thiên Huế",107.1402071,16.3532571,02343878924,,http://ptth-hvan.thuathienhue.edu.vn/,https://sohoa.thuathienhue.gov.vn/uploadfiles/eform/3221/2020/08/hvan.jpg,POINT (107.1402071 16.3532571)
741,Trường Đại học Khoa học Huế,Đại học,PGS.TS. Võ Thanh Tùng,"77 Nguyễn Huệ, TP. Huế",107.5905339,16.4591267,(0234) 3823290,khcndhkh@hueuni.edu.vn,http://husc.hueuni.edu.vn/,https://sohoa.thuathienhue.gov.vn/uploadfiles/eform/3221/2020/08/dhkh.jpg,POINT (107.5905339 16.4591267)
747,Trường Đại học Nông Lâm,Đại học,PGS.TS. TRẦN THANH ĐỨC,"102 Phùng Hưng, P. Thuận Thành, TP. Huế",107.5690745,16.4782492,+84234.3522.535,admin@huaf.edu.vn,https://huaf.edu.vn,https://sohoa.thuathienhue.gov.vn/uploadfiles/eform/3221/2020/08/dhnlam.jpg,POINT (107.5690745 16.4782492)
759,Cao đẳng Công nghiệp Huế,Cao đẳng,Tiến sỹ. Lê Văn Luận,70 Nguyễn Huệ - Thành phố Huế.,107.5854597,16.4569089,+84-0234-3822813,cnhue@hueic.edu.vn,http://hueic.edu.vn,https://sohoa.thuathienhue.gov.vn/uploadfiles/eform/3221/2020/08/cdcnghiep.jpg,POINT (107.5854597 16.4569089)
761,Học viện Âm nhạc Huế,Học viện,TS. Hà Mai Hương,"01 Lê Lợi, Thành phố Huế",107.5757416,16.4582653,(84-234) 3819852,vanphonghocvien@gmail.com,http://hocvienamnhachue.edu.vn,https://sohoa.thuathienhue.gov.vn/uploadfiles/eform/3221/2020/08/hvanhac.jpg,POINT (107.5757416 16.4582653)
